# Grouping of all relevant ligands found in the BioLiP database as of June 28, 2017
# The 4 nucleic acids entries ("NUCACID_") include: NUCDNA, NUCDNAB, NUCRNA, NUCRNAB
# The 2 DNA entries ("DNA_") include: NUCDNA, NUCDNAB
# The 2 RNA entries ("RNA_") include: NUCRNA, NUCRNAB
# All 204 ion entries ("ION_") were extracted from wwPDB's Chemical Component Dictionary (http://www.wwpdb.org/data/ccd),
#  accessed August 9, 2016
# All 8307 drug entries ("DRUGLIKE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to drug SMILES strings obtained from DrugBank (http://www.drugbank.ca/), accessed August 9, 2016
# All 1301 metabolite entries ("METABOLITE_") were identified by comparing ligand SMILES strings (Tanimoto coefficient > 0.9) 
#  to *endogenous metabolite* SMILES strings obtained from the Human Metabolome Database
#  (http://www.hmdb.ca/system/downloads/current/hmdb_metabolites.zip), accessed October 19, 2016
#group_name	original_ligand_mmCIF_identifier
DRUGLIKE_	C4P
DRUGLIKE_	C4X
DRUGLIKE_	C50
DRUGLIKE_	C52
DRUGLIKE_	C53
DRUGLIKE_	C5D
DRUGLIKE_	C5E
DRUGLIKE_	C5G
DRUGLIKE_	C5L
DRUGLIKE_	C5P
DRUGLIKE_	C5X
DRUGLIKE_	C60
DRUGLIKE_	C61
DRUGLIKE_	C62
DRUGLIKE_	C6B
DRUGLIKE_	C6L
DRUGLIKE_	C6N
DRUGLIKE_	C6P
DRUGLIKE_	C75
DRUGLIKE_	C7H
DRUGLIKE_	C7J
DRUGLIKE_	C7L
DRUGLIKE_	C7P
DRUGLIKE_	C7R
DRUGLIKE_	C7S
DRUGLIKE_	C85
DRUGLIKE_	C8C
DRUGLIKE_	C8E
DRUGLIKE_	C8R
DRUGLIKE_	C90
DRUGLIKE_	C92
DRUGLIKE_	C94
DRUGLIKE_	C95
DRUGLIKE_	C96
DRUGLIKE_	C9P
DRUGLIKE_	CA
DRUGLIKE_	CA0
DRUGLIKE_	CA2
DRUGLIKE_	CA3
DRUGLIKE_	CA4
DRUGLIKE_	CA5
DRUGLIKE_	CA6
DRUGLIKE_	CA7
DRUGLIKE_	CAA
DRUGLIKE_	CAC
DRUGLIKE_	CAD
DRUGLIKE_	CAE
DRUGLIKE_	CAF
DRUGLIKE_	CAH
DRUGLIKE_	CAJ
DRUGLIKE_	CAK
DRUGLIKE_	CAL
DRUGLIKE_	CAM
DRUGLIKE_	CAN
DRUGLIKE_	CAO
DRUGLIKE_	CAP
DRUGLIKE_	CAQ
DRUGLIKE_	CAR
DRUGLIKE_	CAS
DRUGLIKE_	CAT
DRUGLIKE_	CAU
DRUGLIKE_	CAW
DRUGLIKE_	CAX
DRUGLIKE_	CAY
DRUGLIKE_	CAZ
DRUGLIKE_	CB1
DRUGLIKE_	CB2
DRUGLIKE_	CB3
DRUGLIKE_	CB4
DRUGLIKE_	CB5
DRUGLIKE_	CBA
DRUGLIKE_	CBC
DRUGLIKE_	CBD
DRUGLIKE_	CBE
DRUGLIKE_	CBF
DRUGLIKE_	CBH
DRUGLIKE_	CBI
DRUGLIKE_	CBK
DRUGLIKE_	CBL
DRUGLIKE_	CBM
DRUGLIKE_	CBN
DRUGLIKE_	CBO
DRUGLIKE_	CBP
DRUGLIKE_	CBQ
DRUGLIKE_	CBR
DRUGLIKE_	CBS
DRUGLIKE_	CBT
DRUGLIKE_	CBU
DRUGLIKE_	CBV
DRUGLIKE_	CBW
DRUGLIKE_	CBX
DRUGLIKE_	CBY
DRUGLIKE_	CBZ
DRUGLIKE_	CC0
DRUGLIKE_	CC1
DRUGLIKE_	CC3
DRUGLIKE_	CC5
DRUGLIKE_	CC7
DRUGLIKE_	CCA
DRUGLIKE_	CCB
DRUGLIKE_	CCC
DRUGLIKE_	CCE
DRUGLIKE_	CCH
DRUGLIKE_	CCK
DRUGLIKE_	CCM
DRUGLIKE_	CCO
DRUGLIKE_	CCP
DRUGLIKE_	CCQ
DRUGLIKE_	CCR
DRUGLIKE_	CCS
DRUGLIKE_	CCT
DRUGLIKE_	CCV
DRUGLIKE_	CD1
DRUGLIKE_	CD3
DRUGLIKE_	CD4
DRUGLIKE_	CD5
DRUGLIKE_	CDA
DRUGLIKE_	CDB
DRUGLIKE_	CDC
DRUGLIKE_	CDD
DRUGLIKE_	CDF
DRUGLIKE_	CDG
DRUGLIKE_	CDH
DRUGLIKE_	CDI
DRUGLIKE_	CDL
DRUGLIKE_	CDM
DRUGLIKE_	CDP
DRUGLIKE_	CDR
DRUGLIKE_	CDS
DRUGLIKE_	CDT
DRUGLIKE_	CDU
DRUGLIKE_	CDV
DRUGLIKE_	CDX
DRUGLIKE_	CDY
DRUGLIKE_	CE1
DRUGLIKE_	CE2
DRUGLIKE_	CE3
DRUGLIKE_	CE5
DRUGLIKE_	CE6
DRUGLIKE_	CE8
DRUGLIKE_	CE9
DRUGLIKE_	CEA
DRUGLIKE_	CEB
DRUGLIKE_	CED
DRUGLIKE_	CEF
DRUGLIKE_	CEG
DRUGLIKE_	CEH
DRUGLIKE_	CEI
DRUGLIKE_	CEL
DRUGLIKE_	CEN
DRUGLIKE_	CEO
DRUGLIKE_	CEP
DRUGLIKE_	CEQ
DRUGLIKE_	CET
DRUGLIKE_	CEX
DRUGLIKE_	CEY
DRUGLIKE_	CF3
DRUGLIKE_	CFB
DRUGLIKE_	CFC
DRUGLIKE_	CFE
DRUGLIKE_	CFF
DRUGLIKE_	CFH
DRUGLIKE_	CFM
DRUGLIKE_	CFN
DRUGLIKE_	CFO
DRUGLIKE_	CFP
DRUGLIKE_	CFQ
DRUGLIKE_	CFV
DRUGLIKE_	CFX
DRUGLIKE_	CG1
DRUGLIKE_	CG2
DRUGLIKE_	CG6
DRUGLIKE_	CGB
DRUGLIKE_	CGE
DRUGLIKE_	CGF
DRUGLIKE_	CGH
DRUGLIKE_	CGL
DRUGLIKE_	CGN
DRUGLIKE_	CGP
DRUGLIKE_	CGR
DRUGLIKE_	CGS
DRUGLIKE_	CGT
DRUGLIKE_	CGU
DRUGLIKE_	CH
DRUGLIKE_	CH0
DRUGLIKE_	CH1
DRUGLIKE_	CH5
DRUGLIKE_	CH6
DRUGLIKE_	CH8
DRUGLIKE_	CHA
DRUGLIKE_	CHC
DRUGLIKE_	CHD
DRUGLIKE_	CHG
DRUGLIKE_	CHI
DRUGLIKE_	CHK
DRUGLIKE_	CHL
DRUGLIKE_	CHN
DRUGLIKE_	CHO
DRUGLIKE_	CHP
DRUGLIKE_	CHQ
DRUGLIKE_	CHR
DRUGLIKE_	CHS
DRUGLIKE_	CHT
DRUGLIKE_	CHZ
DRUGLIKE_	CI2
DRUGLIKE_	CIA
DRUGLIKE_	CIB
DRUGLIKE_	CIC
DRUGLIKE_	CIG
DRUGLIKE_	CIH
DRUGLIKE_	CII
DRUGLIKE_	CIL
DRUGLIKE_	CIN
DRUGLIKE_	CIO
DRUGLIKE_	CIR
DRUGLIKE_	CIS
DRUGLIKE_	CIT
DRUGLIKE_	CIU
DRUGLIKE_	CIZ
DRUGLIKE_	CJB
DRUGLIKE_	CJH
DRUGLIKE_	CJO
DRUGLIKE_	CK1
DRUGLIKE_	CK2
DRUGLIKE_	CK3
DRUGLIKE_	CK4
DRUGLIKE_	CK5
DRUGLIKE_	CK6
DRUGLIKE_	CK7
DRUGLIKE_	CK8
DRUGLIKE_	CK9
DRUGLIKE_	CKE
DRUGLIKE_	CKI
DRUGLIKE_	CKP
DRUGLIKE_	CKR
DRUGLIKE_	CL0
DRUGLIKE_	CL1
DRUGLIKE_	CL2
DRUGLIKE_	CL3
DRUGLIKE_	CL4
DRUGLIKE_	CL6
DRUGLIKE_	CL8
DRUGLIKE_	CL9
DRUGLIKE_	CLA
DRUGLIKE_	CLB
DRUGLIKE_	CLC
DRUGLIKE_	CLD
DRUGLIKE_	CLF
DRUGLIKE_	CLI
DRUGLIKE_	CLK
DRUGLIKE_	CLL
DRUGLIKE_	CLM
DRUGLIKE_	CLN
DRUGLIKE_	CLP
DRUGLIKE_	CLQ
DRUGLIKE_	CLR
DRUGLIKE_	CLS
DRUGLIKE_	CLT
DRUGLIKE_	CLW
DRUGLIKE_	CLX
DRUGLIKE_	CLY
DRUGLIKE_	CLZ
DRUGLIKE_	CM
DRUGLIKE_	CM1
DRUGLIKE_	CM2
DRUGLIKE_	CM4
DRUGLIKE_	CM5
DRUGLIKE_	CM6
DRUGLIKE_	CM9
DRUGLIKE_	CMA
DRUGLIKE_	CMC
DRUGLIKE_	CME
DRUGLIKE_	CMF
DRUGLIKE_	CMG
DRUGLIKE_	CMH
DRUGLIKE_	CMK
DRUGLIKE_	CMN
DRUGLIKE_	CMP
DRUGLIKE_	CMQ
DRUGLIKE_	CMR
DRUGLIKE_	CMU
DRUGLIKE_	CMW
DRUGLIKE_	CMX
DRUGLIKE_	CMZ
DRUGLIKE_	CN1
DRUGLIKE_	CN2
DRUGLIKE_	CN3
DRUGLIKE_	CN5
DRUGLIKE_	CN6
DRUGLIKE_	CNA
DRUGLIKE_	CNC
DRUGLIKE_	CND
DRUGLIKE_	CNF
DRUGLIKE_	CNG
DRUGLIKE_	CNH
DRUGLIKE_	CNL
DRUGLIKE_	CNM
DRUGLIKE_	CNN
DRUGLIKE_	CNP
DRUGLIKE_	CNQ
DRUGLIKE_	CNS
DRUGLIKE_	CNU
DRUGLIKE_	CNY
DRUGLIKE_	CO2
DRUGLIKE_	CO4
DRUGLIKE_	CO5
DRUGLIKE_	CO6
DRUGLIKE_	CO7
DRUGLIKE_	CO8
DRUGLIKE_	COA
DRUGLIKE_	COB
DRUGLIKE_	COC
DRUGLIKE_	COD
DRUGLIKE_	COE
DRUGLIKE_	COF
DRUGLIKE_	COG
DRUGLIKE_	COH
DRUGLIKE_	COI
DRUGLIKE_	COJ
DRUGLIKE_	COK
DRUGLIKE_	COL
DRUGLIKE_	COM
DRUGLIKE_	CON
DRUGLIKE_	COO
DRUGLIKE_	COQ
DRUGLIKE_	COR
DRUGLIKE_	COS
DRUGLIKE_	COT
DRUGLIKE_	COU
DRUGLIKE_	COV
DRUGLIKE_	COW
DRUGLIKE_	COX
DRUGLIKE_	COY
DRUGLIKE_	COZ
DRUGLIKE_	CP0
DRUGLIKE_	CP2
DRUGLIKE_	CP3
DRUGLIKE_	CP4
DRUGLIKE_	CP5
DRUGLIKE_	CP6
DRUGLIKE_	CP7
DRUGLIKE_	CP8
DRUGLIKE_	CP9
DRUGLIKE_	CPA
DRUGLIKE_	CPB
DRUGLIKE_	CPC
DRUGLIKE_	CPF
DRUGLIKE_	CPG
DRUGLIKE_	CPH
DRUGLIKE_	CPI
DRUGLIKE_	CPJ
DRUGLIKE_	CPK
DRUGLIKE_	CPL
DRUGLIKE_	CPO
DRUGLIKE_	CPP
DRUGLIKE_	CPQ
DRUGLIKE_	CPR
DRUGLIKE_	CPT
DRUGLIKE_	CPU
DRUGLIKE_	CPV
DRUGLIKE_	CPW
DRUGLIKE_	CPX
DRUGLIKE_	CPZ
DRUGLIKE_	CQA
DRUGLIKE_	CQL
DRUGLIKE_	CQP
DRUGLIKE_	CQR
DRUGLIKE_	CQU
DRUGLIKE_	CQW
DRUGLIKE_	CR0
DRUGLIKE_	CR1
DRUGLIKE_	CR2
DRUGLIKE_	CR3
DRUGLIKE_	CR4
DRUGLIKE_	CR5
DRUGLIKE_	CR6
DRUGLIKE_	CR9
DRUGLIKE_	CRA
DRUGLIKE_	CRB
DRUGLIKE_	CRC
DRUGLIKE_	CRD
DRUGLIKE_	CRF
DRUGLIKE_	CRH
DRUGLIKE_	CRI
DRUGLIKE_	CRJ
DRUGLIKE_	CRM
DRUGLIKE_	CRN
DRUGLIKE_	CRO
DRUGLIKE_	CRP
DRUGLIKE_	CRR
DRUGLIKE_	CRS
DRUGLIKE_	CRV
DRUGLIKE_	CRY
DRUGLIKE_	CRZ
DRUGLIKE_	CS0
DRUGLIKE_	CS2
DRUGLIKE_	CS4
DRUGLIKE_	CS8
DRUGLIKE_	CSA
DRUGLIKE_	CSC
DRUGLIKE_	CSD
DRUGLIKE_	CSE
DRUGLIKE_	CSF
DRUGLIKE_	CSG
DRUGLIKE_	CSM
DRUGLIKE_	CSN
DRUGLIKE_	CSO
DRUGLIKE_	CSP
DRUGLIKE_	CSR
DRUGLIKE_	CSS
DRUGLIKE_	CSU
DRUGLIKE_	CSW
DRUGLIKE_	CSX
DRUGLIKE_	CSZ
DRUGLIKE_	CT0
DRUGLIKE_	CT1
DRUGLIKE_	CT2
DRUGLIKE_	CT3
DRUGLIKE_	CT5
DRUGLIKE_	CT6
DRUGLIKE_	CT7
DRUGLIKE_	CT8
DRUGLIKE_	CT9
DRUGLIKE_	CTA
DRUGLIKE_	CTB
DRUGLIKE_	CTC
DRUGLIKE_	CTD
DRUGLIKE_	CTF
DRUGLIKE_	CTG
DRUGLIKE_	CTJ
DRUGLIKE_	CTL
DRUGLIKE_	CTN
DRUGLIKE_	CTO
DRUGLIKE_	CTP
DRUGLIKE_	CTR
DRUGLIKE_	CTS
DRUGLIKE_	CTT
DRUGLIKE_	CTX
DRUGLIKE_	CTY
DRUGLIKE_	CTZ
DRUGLIKE_	CU
DRUGLIKE_	CU1
DRUGLIKE_	CU3
DRUGLIKE_	CU9
DRUGLIKE_	CUC
DRUGLIKE_	CUF
DRUGLIKE_	CUL
DRUGLIKE_	CUP
DRUGLIKE_	CUS
DRUGLIKE_	CUZ
DRUGLIKE_	CV1
DRUGLIKE_	CV7
DRUGLIKE_	CVB
DRUGLIKE_	CVD
DRUGLIKE_	CVI
DRUGLIKE_	CVM
DRUGLIKE_	CVR
DRUGLIKE_	CVU
DRUGLIKE_	CWB
DRUGLIKE_	CX6
DRUGLIKE_	CX9
DRUGLIKE_	CXA
DRUGLIKE_	CXB
DRUGLIKE_	CXE
DRUGLIKE_	CXF
DRUGLIKE_	CXL
DRUGLIKE_	CXM
DRUGLIKE_	CXN
DRUGLIKE_	CXO
DRUGLIKE_	CXP
DRUGLIKE_	CXR
DRUGLIKE_	CXS
DRUGLIKE_	CXU
DRUGLIKE_	CXV
DRUGLIKE_	CXX
DRUGLIKE_	CXY
DRUGLIKE_	CXZ
DRUGLIKE_	CY0
DRUGLIKE_	CY3
DRUGLIKE_	CY4
DRUGLIKE_	CYC
DRUGLIKE_	CYH
DRUGLIKE_	CYK
DRUGLIKE_	CYL
DRUGLIKE_	CYM
DRUGLIKE_	CYP
DRUGLIKE_	CYQ
DRUGLIKE_	CYS
DRUGLIKE_	CYU
DRUGLIKE_	CYX
DRUGLIKE_	CYZ
DRUGLIKE_	CZ2
DRUGLIKE_	CZA
DRUGLIKE_	CZB
DRUGLIKE_	CZE
DRUGLIKE_	CZH
DRUGLIKE_	CZI
DRUGLIKE_	CZL
DRUGLIKE_	CZN
DRUGLIKE_	CZP
DRUGLIKE_	CZZ
DRUGLIKE_	D01
DRUGLIKE_	D05
DRUGLIKE_	D11
DRUGLIKE_	D13
DRUGLIKE_	D15
DRUGLIKE_	D16
DRUGLIKE_	D1D
DRUGLIKE_	D1G
DRUGLIKE_	D1L
DRUGLIKE_	D1N
DRUGLIKE_	D1P
DRUGLIKE_	D1S
DRUGLIKE_	D1T
DRUGLIKE_	D22
DRUGLIKE_	D23
DRUGLIKE_	D25
DRUGLIKE_	D26
DRUGLIKE_	D27
DRUGLIKE_	D28
DRUGLIKE_	D2G
DRUGLIKE_	D2O
DRUGLIKE_	D2V
DRUGLIKE_	D31
DRUGLIKE_	D3E
DRUGLIKE_	D3F
DRUGLIKE_	D3G
DRUGLIKE_	D3P
DRUGLIKE_	D3T
DRUGLIKE_	D3Y
DRUGLIKE_	D3Z
DRUGLIKE_	D42
DRUGLIKE_	D4D
DRUGLIKE_	D4G
DRUGLIKE_	D4M
DRUGLIKE_	D4N
DRUGLIKE_	D4P
DRUGLIKE_	D4T
DRUGLIKE_	D54
DRUGLIKE_	D55
DRUGLIKE_	D56
DRUGLIKE_	D5G
DRUGLIKE_	D5M
DRUGLIKE_	D5X
DRUGLIKE_	D6G
DRUGLIKE_	D6P
DRUGLIKE_	D75
DRUGLIKE_	D7V
DRUGLIKE_	D83
DRUGLIKE_	D8G
DRUGLIKE_	D8T
DRUGLIKE_	D8W
DRUGLIKE_	D8X
DRUGLIKE_	D92
DRUGLIKE_	D93
DRUGLIKE_	D9G
DRUGLIKE_	D9Z
DRUGLIKE_	DA
DRUGLIKE_	DA2
DRUGLIKE_	DA5
DRUGLIKE_	DA8
DRUGLIKE_	DAB
DRUGLIKE_	DAC
DRUGLIKE_	DAD
DRUGLIKE_	DAE
DRUGLIKE_	DAG
DRUGLIKE_	DAH
DRUGLIKE_	DAK
DRUGLIKE_	DAL
DRUGLIKE_	DAM
DRUGLIKE_	DAN
DRUGLIKE_	DAO
DRUGLIKE_	DAP
DRUGLIKE_	DAR
DRUGLIKE_	DAS
DRUGLIKE_	DAT
DRUGLIKE_	DAU
DRUGLIKE_	DAV
DRUGLIKE_	DAX
DRUGLIKE_	DB1
DRUGLIKE_	DB8
DRUGLIKE_	DBA
DRUGLIKE_	DBB
DRUGLIKE_	DBD
DRUGLIKE_	DBE
DRUGLIKE_	DBF
DRUGLIKE_	DBH
DRUGLIKE_	DBI
DRUGLIKE_	DBM
DRUGLIKE_	DBQ
DRUGLIKE_	DBR
DRUGLIKE_	DBS
DRUGLIKE_	DBT
DRUGLIKE_	DBU
DRUGLIKE_	DBY
DRUGLIKE_	DBZ
DRUGLIKE_	DC
DRUGLIKE_	DC8
DRUGLIKE_	DCA
DRUGLIKE_	DCB
DRUGLIKE_	DCC
DRUGLIKE_	DCD
DRUGLIKE_	DCE
DRUGLIKE_	DCF
DRUGLIKE_	DCG
DRUGLIKE_	DCH
DRUGLIKE_	DCI
DRUGLIKE_	DCK
DRUGLIKE_	DCM
DRUGLIKE_	DCN
DRUGLIKE_	DCO
DRUGLIKE_	DCP
DRUGLIKE_	DCQ
DRUGLIKE_	DCR
DRUGLIKE_	DCS
DRUGLIKE_	DCT
DRUGLIKE_	DCW
DRUGLIKE_	DCX
DRUGLIKE_	DCY
DRUGLIKE_	DCZ
DRUGLIKE_	DD1
DRUGLIKE_	DD2
DRUGLIKE_	DD3
DRUGLIKE_	DDA
DRUGLIKE_	DDB
DRUGLIKE_	DDC
DRUGLIKE_	DDE
DRUGLIKE_	DDF
DRUGLIKE_	DDG
DRUGLIKE_	DDH
DRUGLIKE_	DDL
DRUGLIKE_	DDM
DRUGLIKE_	DDN
DRUGLIKE_	DDO
DRUGLIKE_	DDP
DRUGLIKE_	DDQ
DRUGLIKE_	DDR
DRUGLIKE_	DDS
DRUGLIKE_	DDT
DRUGLIKE_	DDU
DRUGLIKE_	DDY
DRUGLIKE_	DDZ
DRUGLIKE_	DE1
DRUGLIKE_	DEA
DRUGLIKE_	DEB
DRUGLIKE_	DEC
DRUGLIKE_	DED
DRUGLIKE_	DEE
DRUGLIKE_	DEF
DRUGLIKE_	DEG
DRUGLIKE_	DEH
DRUGLIKE_	DEL
DRUGLIKE_	DEM
DRUGLIKE_	DEO
DRUGLIKE_	DEP
DRUGLIKE_	DEQ
DRUGLIKE_	DER
DRUGLIKE_	DES
DRUGLIKE_	DET
DRUGLIKE_	DEU
DRUGLIKE_	DEX
DRUGLIKE_	DEZ
DRUGLIKE_	DF0
DRUGLIKE_	DF1
DRUGLIKE_	DF2
DRUGLIKE_	DF9
DRUGLIKE_	DFA
DRUGLIKE_	DFB
DRUGLIKE_	DFC
DRUGLIKE_	DFD
DRUGLIKE_	DFF
DRUGLIKE_	DFG
DRUGLIKE_	DFJ
DRUGLIKE_	DFL
DRUGLIKE_	DFM
DRUGLIKE_	DFN
DRUGLIKE_	DFP
DRUGLIKE_	DFT
DRUGLIKE_	DFU
DRUGLIKE_	DFV
DRUGLIKE_	DFW
DRUGLIKE_	DFY
DRUGLIKE_	DFZ
DRUGLIKE_	DG
DRUGLIKE_	DG0
DRUGLIKE_	DG3
DRUGLIKE_	DG6
DRUGLIKE_	DGA
DRUGLIKE_	DGB
DRUGLIKE_	DGC
DRUGLIKE_	DGD
DRUGLIKE_	DGG
DRUGLIKE_	DGH
DRUGLIKE_	DGI
DRUGLIKE_	DGJ
DRUGLIKE_	DGL
DRUGLIKE_	DGN
DRUGLIKE_	DGP
DRUGLIKE_	DGS
DRUGLIKE_	DGT
DRUGLIKE_	DGU
DRUGLIKE_	DGX
DRUGLIKE_	DGY
DRUGLIKE_	DH2
DRUGLIKE_	DH9
DRUGLIKE_	DHA
DRUGLIKE_	DHB
DRUGLIKE_	DHC
DRUGLIKE_	DHD
DRUGLIKE_	DHE
DRUGLIKE_	DHF
DRUGLIKE_	DHG
DRUGLIKE_	DHH
DRUGLIKE_	DHI
DRUGLIKE_	DHK
DRUGLIKE_	DHL
DRUGLIKE_	DHM
DRUGLIKE_	DHN
DRUGLIKE_	DHO
DRUGLIKE_	DHP
DRUGLIKE_	DHQ
DRUGLIKE_	DHR
DRUGLIKE_	DHS
DRUGLIKE_	DHT
DRUGLIKE_	DHU
DRUGLIKE_	DHV
DRUGLIKE_	DHY
DRUGLIKE_	DI
DRUGLIKE_	DI2
DRUGLIKE_	DI3
DRUGLIKE_	DI4
DRUGLIKE_	DI5
DRUGLIKE_	DIA
DRUGLIKE_	DIC
DRUGLIKE_	DID
DRUGLIKE_	DIE
DRUGLIKE_	DIF
DRUGLIKE_	DIG
DRUGLIKE_	DIH
DRUGLIKE_	DII
DRUGLIKE_	DIL
DRUGLIKE_	DIN
DRUGLIKE_	DIO
DRUGLIKE_	DIP
DRUGLIKE_	DIQ
DRUGLIKE_	DIU
DRUGLIKE_	DIV
DRUGLIKE_	DIX
DRUGLIKE_	DIY
DRUGLIKE_	DJK
DRUGLIKE_	DJR
DRUGLIKE_	DK1
DRUGLIKE_	DK2
DRUGLIKE_	DKA
DRUGLIKE_	DKD
DRUGLIKE_	DKI
DRUGLIKE_	DKK
DRUGLIKE_	DKT
DRUGLIKE_	DL4
DRUGLIKE_	DLA
DRUGLIKE_	DLE
DRUGLIKE_	DLF
DRUGLIKE_	DLG
DRUGLIKE_	DLI
DRUGLIKE_	DLP
DRUGLIKE_	DLS
DRUGLIKE_	DLU
DRUGLIKE_	DLY
DRUGLIKE_	DM0
DRUGLIKE_	DM1
DRUGLIKE_	DM2
DRUGLIKE_	DM3
DRUGLIKE_	DM4
DRUGLIKE_	DM5
DRUGLIKE_	DM6
DRUGLIKE_	DM8
DRUGLIKE_	DMA
DRUGLIKE_	DMB
DRUGLIKE_	DMC
DRUGLIKE_	DMD
DRUGLIKE_	DME
DRUGLIKE_	DMF
DRUGLIKE_	DMG
DRUGLIKE_	DMI
DRUGLIKE_	DMJ
DRUGLIKE_	DMK
DRUGLIKE_	DMM
DRUGLIKE_	DMN
DRUGLIKE_	DMO
DRUGLIKE_	DMR
DRUGLIKE_	DMS
DRUGLIKE_	DMU
DRUGLIKE_	DMV
DRUGLIKE_	DMW
DRUGLIKE_	DMZ
DRUGLIKE_	DN
DRUGLIKE_	DN4
DRUGLIKE_	DNA
DRUGLIKE_	DNC
DRUGLIKE_	DND
DRUGLIKE_	DNE
DRUGLIKE_	DNF
DRUGLIKE_	DNH
DRUGLIKE_	DNJ
DRUGLIKE_	DNN
DRUGLIKE_	DNO
DRUGLIKE_	DNP
DRUGLIKE_	DNQ
DRUGLIKE_	DNR
DRUGLIKE_	DNS
DRUGLIKE_	DNT
DRUGLIKE_	DO3
DRUGLIKE_	DOA
DRUGLIKE_	DOB
DRUGLIKE_	DOC
DRUGLIKE_	DOG
DRUGLIKE_	DOH
DRUGLIKE_	DOI
DRUGLIKE_	DOL
DRUGLIKE_	DOM
DRUGLIKE_	DOQ
DRUGLIKE_	DOR
DRUGLIKE_	DOS
DRUGLIKE_	DOT
DRUGLIKE_	DOX
DRUGLIKE_	DP0
DRUGLIKE_	DP1
DRUGLIKE_	DP3
DRUGLIKE_	DP4
DRUGLIKE_	DP7
DRUGLIKE_	DP9
DRUGLIKE_	DPB
DRUGLIKE_	DPE
DRUGLIKE_	DPF
DRUGLIKE_	DPG
DRUGLIKE_	DPH
DRUGLIKE_	DPJ
DRUGLIKE_	DPK
DRUGLIKE_	DPN
DRUGLIKE_	DPO
DRUGLIKE_	DPP
DRUGLIKE_	DPQ
DRUGLIKE_	DPR
DRUGLIKE_	DPS
DRUGLIKE_	DPT
DRUGLIKE_	DPU
DRUGLIKE_	DPV
DRUGLIKE_	DPW
DRUGLIKE_	DPZ
DRUGLIKE_	DQA
DRUGLIKE_	DQH
DRUGLIKE_	DQN
DRUGLIKE_	DQO
DRUGLIKE_	DQQ
DRUGLIKE_	DQR
DRUGLIKE_	DQU
DRUGLIKE_	DR2
DRUGLIKE_	DR3
DRUGLIKE_	DR4
DRUGLIKE_	DR5
DRUGLIKE_	DR6
DRUGLIKE_	DR7
DRUGLIKE_	DR9
DRUGLIKE_	DRA
DRUGLIKE_	DRB
DRUGLIKE_	DRE
DRUGLIKE_	DRF
DRUGLIKE_	DRG
DRUGLIKE_	DRI
DRUGLIKE_	DRK
DRUGLIKE_	DRL
DRUGLIKE_	DRQ
DRUGLIKE_	DRS
DRUGLIKE_	DRT
DRUGLIKE_	DRU
DRUGLIKE_	DRV
DRUGLIKE_	DRX
DRUGLIKE_	DRZ
DRUGLIKE_	DSB
DRUGLIKE_	DSC
DRUGLIKE_	DSD
DRUGLIKE_	DSF
DRUGLIKE_	DSG
DRUGLIKE_	DSH
DRUGLIKE_	DSM
DRUGLIKE_	DSN
DRUGLIKE_	DSO
DRUGLIKE_	DSP
DRUGLIKE_	DSS
DRUGLIKE_	DST
DRUGLIKE_	DSU
DRUGLIKE_	DSV
DRUGLIKE_	DSX
DRUGLIKE_	DSY
DRUGLIKE_	DSZ
DRUGLIKE_	DT
DRUGLIKE_	DT1
DRUGLIKE_	DT2
DRUGLIKE_	DT4
DRUGLIKE_	DT5
DRUGLIKE_	DT6
DRUGLIKE_	DT8
DRUGLIKE_	DTB
DRUGLIKE_	DTC
DRUGLIKE_	DTD
DRUGLIKE_	DTF
DRUGLIKE_	DTG
DRUGLIKE_	DTH
DRUGLIKE_	DTL
DRUGLIKE_	DTM
DRUGLIKE_	DTP
DRUGLIKE_	DTQ
DRUGLIKE_	DTR
DRUGLIKE_	DTT
DRUGLIKE_	DTU
DRUGLIKE_	DTV
DRUGLIKE_	DTX
DRUGLIKE_	DTY
DRUGLIKE_	DU
DRUGLIKE_	DUC
DRUGLIKE_	DUD
DRUGLIKE_	DUN
DRUGLIKE_	DUP
DRUGLIKE_	DUR
DRUGLIKE_	DUT
DRUGLIKE_	DUX
DRUGLIKE_	DVA
DRUGLIKE_	DVN
DRUGLIKE_	DVP
DRUGLIKE_	DVR
DRUGLIKE_	DVT
DRUGLIKE_	DW0
DRUGLIKE_	DW1
DRUGLIKE_	DW2
DRUGLIKE_	DWC
DRUGLIKE_	DWN
DRUGLIKE_	DX2
DRUGLIKE_	DX4
DRUGLIKE_	DX5
DRUGLIKE_	DXA
DRUGLIKE_	DXB
DRUGLIKE_	DXC
DRUGLIKE_	DXE
DRUGLIKE_	DXF
DRUGLIKE_	DXG
DRUGLIKE_	DXI
DRUGLIKE_	DXL
DRUGLIKE_	DXP
DRUGLIKE_	DXR
DRUGLIKE_	DXT
DRUGLIKE_	DXX
DRUGLIKE_	DY6
DRUGLIKE_	DYB
DRUGLIKE_	DYM
DRUGLIKE_	DYY
DRUGLIKE_	DZ1
DRUGLIKE_	DZ2
DRUGLIKE_	DZ3
DRUGLIKE_	DZE
DRUGLIKE_	DZG
DRUGLIKE_	DZN
DRUGLIKE_	DZO
DRUGLIKE_	DZP
DRUGLIKE_	DZX
DRUGLIKE_	DZZ
DRUGLIKE_	E04
